"iso","whrc_aboveground_biomass_loss__Mg","umd_tree_cover_loss__ha","whrc_aboveground_co2_emissions__Mg","umd_tree_cover_loss__year"
"XNC",2606.4189691260826,27.657828272900634,4778.434776731152,2017
"ZAF",14772285.36138466,94055.92503460574,27082523.162538532,2017
"ZMB",22793875.227657955,162681.47358274733,41788771.250706255,2017
"ZWE",4298231.819860155,25978.30455489725,7880091.669743615,2017
"AFG",3175.2073965020145,25.70584525389296,5821.213560253695,2018
"AGO",30383366.061684832,242552.49738954264,55702837.77975552,2018
"ALA",53596.68746971906,619.706688772286,98260.59369448494,2018
"ALB",284478.63410785695,2048.7692281226796,521544.16253107105,2018
"AND",2875.779565343264,14.888213633741856,5272.26253646265,2018
"ARG",12268300.560961379,172958.094577003,22491884.36176254,2018
"ARM",854.6658432498533,5.902521853209615,1566.8873792913978,2018
"ATG",16628.106720861084,162.81460598838885,30484.86232157865,2018
"AUS",26389533.273424752,251089.6640017698,48380811.00127872,2018
"AUT",5396508.9899978805,26310.09294369292,9893599.814996112,2018
"AZE",9148.400667717991,75.32863975561989,16772.06789081633,2018
"BDI",301298.7432655175,2874.5751947878052,552381.0293201155,2018
"BEL",953690.1021922342,4630.608123145539,1748431.8540190961,2018
"BEN",210302.8148303216,1825.9708077702696,385555.16052225616,2018
"BES",34.454247394324774,0.44077927154409147,63.166120222928754,2018
"BGD",3826165.418115503,19342.872848940795,7014636.599878422,2018
"BGR",1397321.2817951622,9753.980071152,2561755.683291131,2018
"BHS",69242.24908185491,913.7490763704184,126944.12331673398,2018
"BIH",490704.6409366506,2673.6708050934494,899625.175050526,2018
"BLR",10293332.254725693,87446.57021166311,18871109.133663774,2018
"BLZ",1851877.4758059378,11163.66631754386,3395108.7056442183,2018
"BOL",49117153.44443656,301855.81806081603,90048114.64813365,2018
"BRA",558269938.3561583,2948462.0802694205,1023494886.9862905,2018
"BRB",3317.4131282285466,22.634244147337505,6081.924068419003,2018
"BRN",219659.58465957892,806.6344308343614,402709.2385425613,2018
"BTN",302174.75128197373,1240.0644895917803,553987.0440169519,2018
"BWA",154.92577816598202,2.6249438728059644,284.0305933043004,2018
"CAF",6662584.020336324,40912.99304046731,12214737.370616594,2018
"CAN",191294790.1225865,2142937.3807325484,350707115.22474176,2018
"CHE",633674.1318874399,3134.3867746039523,1161735.9084603062,2018
"CHL",9514275.614130126,76897.64000247292,17442838.625905234,2018
"CHN",92081104.9507613,569452.9735806239,168815359.07639572,2018
"CIV",43066820.78643634,324739.8777741534,78955838.10846664,2018
"CMR",25904711.24737093,120813.96433339974,47491970.62018004,2018
"COD",303587382.1273947,1373807.4122849796,556576867.2335569,2018
"COG",12624911.522583969,62697.90587473731,23145671.124737278,2018
"COL",78144228.7641306,352434.01027582935,143264419.4009061,2018
"COM",44822.08153891723,218.15903529946848,82173.81615468158,2018
"CPV",,10.856790303480278,,2018
"CRI",2337023.910574186,12337.858868098934,4284543.836052675,2018
"CUB",1514818.8939568023,14955.103066696283,2777167.9722541366,2018
"CYM",3287.4243575400055,42.38853785294402,6026.944655490011,2018
"CYP",3306.4093546391387,32.4503714341021,6061.750483505086,2018
"CZE",7896854.613721557,39206.38917974897,14477566.791822864,2018
"DEU",10396557.36281508,52237.22545555111,19060355.165160984,2018
"DMA",189244.94149760553,778.5652047958865,346949.0594122767,2018
"DNK",320016.10631121765,3161.6252534208907,586696.194903899,2018
"DOM",1976822.8809933115,13970.428632400866,3624175.281821071,2018
"DZA",645260.812637255,5763.909736467344,1182978.156501634,2018
"ECU",10163956.82120737,38709.38273219702,18633920.838880178,2018
"EGY",4839.7810056792405,62.738151497482434,8872.931843745275,2018
"ESP",17263657.93779428,119649.00225151013,31650039.552622844,2018
"EST",3758639.9153456013,40038.1589300418,6890839.844800269,2018
"ETH",3107141.560461344,18894.243222750338,5696426.194179131,2018
"FIN",19665989.328060534,269954.7991734699,36054313.768110976,2018
"FJI",293025.2378113566,1366.9353631284248,537212.9359874871,2018
"FRA",12007521.389388368,69201.43579091554,22013789.213878673,2018
"GAB",6098671.972953759,26788.056321415846,11180898.61708189,2018
"GBR",4138093.216727035,26251.466901839452,7586504.23066623,2018
"GEO",50670.08731705011,300.04915995904133,92895.16008125855,2018
"GGY",12.89283119222149,0.10072524368923039,23.636857185739398,2018
"GHA",20704938.017793797,151445.59492736196,37959053.032621965,2018
"GIN",22166034.08981943,182895.35655219053,40637729.164668955,2018
"GLP",17317.784847008883,100.89858279940725,31749.272219516286,2018
"GMB",512.7386975826663,6.145941941323457,940.0209455682217,2018
"GNB",1664590.0723737723,14394.170759150824,3051748.4660185827,2018
"GNQ",1899252.576694257,7823.437087446228,3481963.057272804,2018
"GRC",680502.2796413798,7122.19261768165,1247587.5126758625,2018
"GRD",22642.435890615117,109.80815758145158,41511.1324661277,2018
"GTM",11985386.875139792,71160.90213539003,21973209.271089617,2018
"GUF",1139425.1980350635,3738.711203704336,2088946.196397616,2018
"GUY",3088399.6081193946,11760.82237851004,5662065.94821889,2018
"HKG",26351.588360700436,156.17948805265877,48311.24532795078,2018
"HND",14291115.586206045,76254.10503904264,26200378.57471108,2018
"HRV",1433203.5229877527,8285.340237986613,2627539.792144213,2018
"HTI",609453.2794956025,4131.551804990743,1117331.0124086048,2018
"HUN",1849829.4015751327,13798.7810366163,3391353.902887743,2018
"IDN",261652319.99908727,1218732.5160552333,479695919.99832666,2018
"IMN",1605.7588452617188,11.836518618306329,2943.8912163131513,2018
"IND",26771593.67496173,132232.99302252455,49081255.07076317,2018
"IRL",1456187.9324642327,8380.34307077498,2669677.8761844262,2018
"IRN",7650.035287304147,67.98958789356445,14025.064693390934,2018
"ISR",3746.0718830224046,39.655153583502226,6867.79845220774,2018
"ITA",4973729.938395167,38843.51052161486,9118504.887057805,2018
"JAM",418023.9977740017,2232.6361154018855,766377.3292523364,2018
"JEY",6.073847215103822,0.050615393459198514,11.135386561023672,2018
"JPN",8935341.722509436,50506.94950705281,16381459.82460063,2018
"KAZ",136970.63348221753,1138.8878148567344,251112.82805073189,2018
"KEN",2311688.9340601154,15908.415238446954,4238096.3791102115,2018
"KGZ",1645.296502515435,17.371035471200344,3016.3769212782986,2018
"KHM",25848981.479354545,113205.22828334839,47389799.378816664,2018
"KNA",887.1840051424028,4.854615694531162,1626.5040094277383,2018
"KOR",2387982.269338863,21850.013081136975,4377967.493787916,2018
"LAO",58829150.74133043,294666.25123517145,107853443.02577244,2018
"LBN",25383.25312356561,255.74116844665463,46535.96405987028,2018
"LBR",33099751.173687503,204932.54481373192,60682877.15176042,2018
"LBY",257.03726299195046,2.92231886578651,471.2349821519091,2018
"LCA",7363.524379067127,33.78015339792876,13499.794694956401,2018
"LIE",1234.249718351067,6.535024898206704,2262.7911503102896,2018
"LKA",1905456.311185943,13160.938077798563,3493336.570507562,2018
"LSO",754.981881326865,7.722137710051872,1384.1334490992529,2018
"LTU",2264837.1308391867,19749.62218616472,4152201.4065385084,2018
"LUX",97870.35908370937,457.78229968387467,179428.99165346718,2018
"LVA",4937936.294520009,46923.47807397691,9052883.206620019,2018
"MAC",,0.856829927504535,,2018
"MAR",239503.65757458258,2078.0811184251093,439090.03888673463,2018
"MDA",91449.87315926683,861.5862956468122,167658.10079198919,2018
"MDG",65998730.095135584,366619.93619631656,120997671.84108186,2018
"MEX",36832117.40898849,267150.72107448353,67525548.58314557,2018
"MKD",220921.82586014175,1542.9313128041404,405023.3474102598,2018
"MLI",35839.84053381975,298.7991857719127,65706.37431200287,2018
"MMR",58832636.52787022,278708.797043013,107859833.63442874,2018
"MNE",258638.35516291804,1652.2427907393649,474170.31779868307,2018
"MNG",927476.7142835262,9224.636599565125,1700373.9761864678,2018
"MOZ",23194675.88839846,172397.98182822706,42523572.462063834,2018
"MSR",1731.3541575680968,9.442805370162235,3174.1492888748435,2018
"MTQ",8484.849562958161,51.24024817144958,15555.557532089959,2018
"MWI",2157300.3171759844,15487.128009125056,3955050.581489305,2018
"MYS",104589985.31810838,437984.51802192756,191748306.41653198,2018
"MYT",15789.93874538597,72.58350490231079,28948.221033207617,2018
"NAM",645.6041395546074,7.933151081039045,1183.6075891834464,2018
"NCL",462947.8591171232,3069.441071841458,848737.7417147257,2018
"NGA",14695039.283678368,119822.45678834221,26940905.353410337,2018
"NIC",15687221.481975447,71374.94319402587,28759906.05028832,2018
"NLD",189161.6918936988,1271.2285411977934,346796.4351384478,2018
"NOR",5189607.45171482,59219.625141726116,9514280.328143835,2018
"NPL",390780.0454644371,1672.1166105125399,716430.083351468,2018
"NZL",13838971.836378563,79228.40056837357,25371448.366694026,2018
"PAK",11895.718961091618,75.56168923293744,21808.81809533463,2018
"PAN",5845750.815738778,27960.872489814737,10717209.828854425,2018
"PER",54361359.3824705,211726.02889161982,99662492.20119593,2018
"PHL",14936247.885434799,70533.57132282428,27383121.123297133,2018
"PLW",1149.5456016116204,3.8912661920353893,2107.5002696213037,2018
"PNG",36741614.054137595,117935.18031934478,67359625.76591894,2018
"POL",12235834.678815976,96845.8462440588,22432363.57782928,2018
"PRI",221769.83258674882,1227.8799278683407,406578.0264090394,2018
"PRK",854445.9027609027,7691.718377831435,1566484.1550616545,2018
"PRT",11750239.643063065,97436.89779536039,21542106.012282282,2018
"PRY",16282211.9747619,258779.66180918764,29850721.953730132,2018
"PSE",202.53863204121785,2.027687645222324,371.3208254088994,2018
"ROU",3296835.713190361,18974.177551254565,6044198.807515662,2018
"RUS",469420449.14104253,5560430.925396354,860604156.7585776,2018
"RWA",576930.9118571724,4290.998467040829,1057706.6717381494,2018
"SDN",1694.5150841633247,16.115762821761145,3106.6109876327623,2018
"SEN",29292.49863343693,300.94409676488084,53702.91416130104,2018
"SGP",39922.38477682177,289.02683051021916,73191.03875750655,2018
"SLB",5601699.547396521,17825.00856334317,10269782.503560286,2018
"SLE",22162624.277174763,188217.43912998852,40631477.84148706,2018
"SLV",458685.910053584,2703.6464456862614,840924.1684315706,2018
"SMR",19.748333924295753,0.22314501609373733,36.205278861208875,2018
"SOM",2927.1643229339556,43.96594224074365,5366.467925378918,2018
"SPM",,0.21227850368491397,,2018
"SRB",691953.1897886674,3966.43814076742,1268580.84794589,2018
"SSD",323036.98217138223,2640.9380529090217,592234.4673142007,2018
"SUR",6292018.295759662,19000.90114784587,11535366.875559377,2018
"SVK",3499443.1347756404,17698.55091602833,6415645.747088674,2018
"SVN",1775680.4375213664,8236.427724766492,3255414.1354558393,2018
"SWE",23824631.56188254,290151.4135010509,43678491.19678465,2018
"SWZ",309216.6135789064,1919.9187873611481,566897.124894662,2018
"SYR",101933.22340957451,903.4288938587869,186877.57625088646,2018
"TCA",2227.062543033148,36.12955168667997,4082.947995560771,2018
"TCD",779001.3196829811,6931.783337327869,1428169.086085466,2018
"TGO",707728.9001421959,6783.649723290531,1297502.9835940257,2018
"THA",28736153.108724173,133532.58104158303,52682947.36599431,2018
"TJK",17.46528286211489,0.18005446465493768,32.01968524721064,2018
"TLS",230858.54529925986,1243.598910846512,423240.6663819764,2018
"TTO",199351.0763926158,947.2395620292991,365476.97338646237,2018
"TUN",108780.81621730498,902.6703475811971,199431.4963983924,2018
"TUR",4025902.290868775,35668.33083990075,7380820.866592754,2018
"TWN",356259.66924486635,1901.4503754373877,653142.7269489216,2018
"TZA",21547701.751596607,171708.2163960074,39504119.87792711,2018
"UGA",9237261.606293285,86229.84192433018,16934979.611537687,2018
"UKR",9691385.651639676,74423.43169639476,17767540.361339405,2018
"URY",1588031.2507057358,19527.97031004527,2911390.626293849,2018
"USA",362207699.86051,2092359.4724430954,664047449.7442681,2018
"UZB",43.21071714261039,0.4661042540668138,79.21964809478571,2018
"VCT",4261.73911081935,17.012077244019096,7813.188369835474,2018
"VEN",19849278.273403913,112107.31767694539,36390343.5012405,2018
"VGB",1061.6531197249064,6.212367641092395,1946.3640528289948,2018
"VIR",6481.9779254077075,45.392000204782825,11883.626196580797,2018
"VNM",41038782.801591635,225154.891316625,75237768.46958466,2018
"VUT",46107.48756879101,1031.3503353956514,84530.39387611685,2018
"XAD",72.53048694359397,0.8263686982616718,132.97255939658896,2018
"XKO",113811.49092253219,593.8940511943388,208654.40002464235,2018
"XNC",1732.741268628857,17.554005996040345,3176.6923258195707,2018
"ZAF",9980317.501723655,63666.75379641052,18297248.753160037,2018
"ZMB",20369491.32113715,143944.2280705284,37344067.42208477,2018
"ZWE",984883.8620824661,6557.1765125724305,1805620.4138178541,2018
"AFG",2313.320246010071,17.115066758165696,4241.087117685131,2019
"AGO",21821513.097406935,175098.37018363542,40006107.34524605,2019
"ALA",207371.06587097546,2361.289576149143,380180.28743012185,2019
"ALB",153193.12109887908,1074.1446107874394,280854.0553479451,2019
"AND",1213.128894422379,8.039982793009589,2224.0696397743613,2019
"ARG",10924995.227089455,145444.27078468396,20029157.916330647,2019
"ARM",97.44947000770401,0.706427593617598,178.6573616807907,2019
"ATG",2273.9021980884913,23.410310107068568,4168.820696495568,2019
"AUS",221642068.57826775,1661547.9407980824,406343792.39349097,2019
"AUT",6548995.999827904,33642.43079561671,12006492.666351158,2019
"AZE",1410.9442113858283,11.949763429162335,2586.731054207352,2019
"BDI",255251.00984368328,2386.329928264764,467960.1847134193,2019
"BEL",1121958.921219851,5577.1182127186175,2056924.68890306,2019
"BEN",96236.02478578333,774.9856744760245,176432.7121072695,2019
"BES",168.35831821671792,1.5425652265886733,308.65691673064947,2019
"BGD",4464660.72868437,22078.759786511626,8185211.335921345,2019
"BGR",576770.3108276455,4125.24804777254,1057412.2365173502,2019
"BHS",111591.74042581214,1557.7735632925696,204584.85744732223,2019
"BIH",222193.99801765417,1232.210397055111,407355.6630323659,2019
"BLR",8922721.20429983,75048.5250807403,16358322.207883026,2019
"BLZ",3004102.5209529446,18372.63610051833,5507521.288413734,2019
"BOL",101560398.78212938,852089.8685028426,186194064.43390396,2019
"BRA",530009289.8667307,2696748.799254856,971683698.0890063,2019
"BRB",8946.66805833274,53.663388493250494,16402.22477360999,2019
"BRN",272737.4292546281,1168.5342728822743,500018.62030015147,2019
"BTN",188898.4788863187,819.5852354393982,346313.877958251,2019
"BWA",4.764584043541396,0.0721906673263848,8.73507074649256,2019
"CAF",8442312.101614293,49026.386822832486,15477572.18629287,2019
"CAN",198146272.90713498,2175715.827191943,363268166.9964142,2019
"CHE",668913.5024148314,3518.7092657409853,1226341.4210938574,2019
"CHL",9582123.775670078,78735.4683036791,17567226.92206181,2019
"CHN",78288543.36273064,496972.43539859704,143528996.1650062,2019
"CIV",30641549.108067654,242171.27924669095,56176173.3647907,2019
"CMR",25083506.006607108,121800.96870431735,45986427.67877969,2019
"COD",279666019.1014478,1220177.4527968883,512721035.01932096,2019
"COG",14622360.114788579,73758.07856393719,26807660.210445724,2019
"COL",57175802.702672824,268409.881366491,104822304.95490018,2019
"COM",59910.725976743335,280.49728503879754,109836.33095736272,2019
"CPV",,0.07433538296549057,,2019
"CRI",2136656.0370521112,11485.677126173765,3917202.734595537,2019
"CUB",753004.7160651919,7463.608390574146,1380508.6461195187,2019
"CYM",984.1695134451213,10.760367297912016,1804.3107746493888,2019
"CYP",4349.0067453547,43.45628981805372,7973.179033150283,2019
"CZE",14352994.971471589,73295.19926394205,26313824.114364587,2019
"DEU",21175985.16239257,108232.51080712421,38822639.464386396,2019
"DMA",13782.849933637963,58.709144867442866,25268.558211669595,2019
"DNK",924596.2713672762,9180.333627165504,1695093.1641733397,2019
"DOM",2144043.393193458,14930.838186082998,3930746.2208546735,2019
"DZA",682283.6745576725,6291.288201749459,1250853.4033557328,2019
"ECU",9474621.581442589,35645.826871169294,17370139.56597808,2019
"EGY",1689.7493444336817,20.904056809367475,3097.8737981284166,2019
"ESP",10258382.181830755,71021.8648283353,18807034.00002305,2019
"EST",4296212.35957801,45916.92433115581,7876389.3258930165,2019
"ETH",4669030.91579457,25582.398386153014,8559890.012290044,2019
"FIN",20541372.082670357,289910.3989758441,37659182.15156232,2019
"FJI",314108.5544602839,1455.8404792852002,575865.6831771869,2019
"FRA",14544632.407815717,81304.16863514249,26665159.414328814,2019
"GAB",6581322.556185976,28561.018824317878,12065758.019674286,2019
"GBR",4478974.227750468,28376.6437356027,8211452.750875859,2019
"GEO",31356.887682879136,166.18634399679115,57487.62741861176,2019
"GGY",16.74571652707587,0.15041056255207477,30.700480299639096,2019
"GHA",11809304.768287713,88256.57865967439,21650392.075194143,2019
"GIN",23815076.71430718,193690.00896904172,43660973.97622983,2019
"GLP",10542.140546844877,70.26019322571281,19327.257669215607,2019
"GMB",1694.223360790525,20.08557126249156,3106.076161449295,2019
"GNB",1874834.092676267,15622.803687886246,3437195.836573156,2019
"GNQ",2332906.07858225,9526.1718851052,4276994.477400792,2019
"GRC",734831.5138411319,7604.30181247818,1347191.1087087416,2019
"GRD",3722.868913885949,21.062977143156424,6825.2596754575725,2019
"GTM",15266954.910750147,90198.05534364666,27989417.336375274,2019
"GUF",1016766.2986399817,3297.92582579204,1864071.5475066327,2019
"GUY",5502664.783324219,22324.42422153112,10088218.769427733,2019
"HKG",2699.7519401491236,24.578315735760498,4949.545223606727,2019
"HND",14849431.86020055,81416.231404087,27223958.410367675,2019
"HRV",1006128.0455379542,5977.626809428026,1844568.0834862492,2019
"HTI",588989.4658366919,4395.440810626492,1079814.0207006023,2019
"HUN",1925046.6413505522,14397.954788959947,3529252.175809345,2019
"IDN",248458258.55129826,1176884.1437023014,455506807.3440468,2019
"IMN",2925.569581684707,19.705008512585174,5363.544233088629,2019
"IND",24863255.364995785,121154.43715049633,45582634.83582561,2019
"IRL",1742436.1499649785,10370.413528590929,3194466.274935793,2019
"IRN",16242.416431101423,144.05646496422355,29777.76345701927,2019
"IRQ",7.327471251692292,0.062097213997392306,13.433697294769201,2019
"ISR",4920.619930872683,54.357922901092344,9021.136539933252,2019
"ITA",8458402.667248564,59704.920326092804,15507071.556622362,2019
"JAM",414387.04343120276,2292.1558060973757,759709.5796238717,2019
"JOR",49.79549577172351,0.5873644682009215,91.29174224815978,2019
"JPN",9135453.146104302,51380.58320841919,16748330.767857887,2019
"KAZ",166155.94311854092,1281.725583989326,304619.22905065835,2019
"KEN",2124248.6886924384,15950.244924833405,3894455.92926947,2019
"KGZ",1862.0465853291912,15.726766427566346,3413.752073103518,2019
"KHM",32244171.85411811,143306.8519986397,59114315.0658832,2019
"KNA",1576.3644503936698,8.903363911533948,2890.0014923883946,2019
"KOR",2298612.637962957,20731.599318142944,4214123.1695987545,2019
"LAO",73011384.51815847,364709.5483277618,133854204.94995716,2019
"LBN",39179.01435833099,389.80778729665667,71828.19299027347,2019
"LBR",27643449.38629608,171765.15983123129,50679657.20820947,2019
"LBY",188.63667732405594,2.144342641859761,345.83390842743586,2019
"LCA",4460.567459482346,21.895328653560547,8177.707009050967,2019
"LIE",2488.6560551709003,11.544410222576317,4562.536101146651,2019
"LKA",1533985.3983846372,10306.913876459334,2812306.5637051687,2019
"LSO",1055.2355253355008,10.20990833920599,1934.5984631150848,2019
"LTU",2760852.008262736,24565.24755906882,5061562.015148348,2019
"LUX",108437.60404685614,509.1976551037343,198802.2740859029,2019
"LVA",5991767.123032737,57402.97053760854,10984906.392226685,2019
"MAC",,2.7131347666531775,,2019
"MAR",140179.60159175732,1250.0174858854143,256995.93625155516,2019
"MDA",84964.37431234893,817.2113223026907,155768.0195726397,2019
"MDG",44066100.25203014,254242.7372830077,80787850.46205527,2019
"MEX",46435098.02587037,327437.7833285765,85131013.047429,2019
"MKD",260534.84462828166,1790.239030112579,477647.2151518497,2019
"MLI",25426.39735615429,210.75723679913904,46615.061819616196,2019
"MMR",65597265.86552596,309418.16111945006,120261654.08679757,2019
"MNE",117636.8888916916,647.006566575347,215667.62963476792,2019
"MNG",231525.6443495727,2815.422969558583,424463.68130755005,2019
"MOZ",31505460.12160686,235658.05191430575,57760010.22294592,2019
"MSR",904.9509614451767,4.64687765317033,1659.0767626494905,2019
"MTQ",10020.055400245272,60.546777828243776,18370.101567116333,2019
"MWI",1747450.530527327,12134.42215400105,3203659.305966766,2019
"MYS",91859861.64983875,395367.2182092184,168409746.3580377,2019
"MYT",7183.707274066939,34.906390315898214,13170.130002456055,2019
"NAM",96.70635504947367,1.8935312519801444,177.2949842573684,2019
"NCL",120938.11690068243,811.9701678483551,221719.88098458445,2019
"NGA",10726405.18877181,86894.81903568533,19665076.179414988,2019
"NIC",17044885.988115728,77848.28348227395,31248957.644878842,2019
"NLD",376849.8598941726,2481.328237497549,690891.4098059828,2019
"NOR",5695700.014980221,64784.05595490502,10442116.694130406,2019
"NPL",498510.156049112,2087.0289961080584,913935.2860900385,2019
"NZL",12508854.869669614,71430.70373761648,22932900.594394285,2019
"PAK",13516.350165773123,81.24308458582365,24779.975303917392,2019
"PAN",6965467.061509239,33993.588275299015,12770022.94610027,2019
"PER",60534069.19339894,231257.3813194273,110979126.8545647,2019
"PHL",13597951.8765646,64038.61496134875,24929578.44036843,2019
"PLW",2861.003692716474,8.698362266287372,5245.173436646868,2019
"PNG",28986324.34087693,95134.67482187421,53141594.624941036,2019
"POL",10084112.976785164,76720.94128777062,18487540.457439467,2019
"PRI",91383.48391487442,695.0211408796879,167536.38717726976,2019
"PRK",2891952.27985207,27492.240717809793,5301912.513062131,2019
"PRT",4215445.158548751,36885.77250422641,7728316.12400604,2019
"PRY",24171300.07771167,314372.68806801626,44314050.14247143,2019
"PSE",29.527712948637642,0.26246854638344863,54.13414040583567,2019
"ROU",2038504.8337789117,12265.85886490806,3737258.8619280052,2019
"RUS",284847245.4252523,3686557.041390813,522219949.94629586,2019
"RWA",352716.262880745,2515.9861121896624,646646.4819480324,2019
"SDN",6181.612374266755,56.395868240437295,11332.956019489047,2019
"SEN",26768.017902520027,277.64000257536463,49074.69948795336,2019
"SGP",42573.55981918491,287.8738498076034,78051.52633517233,2019
"SLB",4849248.341001816,16550.44464826762,8890288.625169998,2019
"SLE",20778977.887063406,175466.68831213072,38094792.79294959,2019
"SLV",378857.2571746197,2249.00911270486,694571.6381534694,2019
"SMR",54.761850341047236,0.5018789416948499,100.39672562525325,2019
"SOM",25708.492709969767,374.13892427584267,47132.2366349445,2019
"SPM",,0.31842018773874237,,2019
"SRB",668280.2704966275,3962.2119026478595,1225180.4959104839,2019
"SSD",495051.3212141257,3753.592094086171,907594.0888925637,2019
"SUR",5825314.321302183,18454.188818999566,10679742.922387337,2019
"SVK",2098538.358147505,10330.871943861377,3847320.323270424,2019
"SVN",687006.8178199888,3456.2120716708414,1259512.4993366466,2019
"SWE",27369497.319139786,332890.8871695616,50177411.75175628,2019
"SWZ",651546.4793323625,4116.906026333884,1194501.878775998,2019
"SYC",178.79615781678726,0.8351447150563761,327.7929559974433,2019
